OSHPD_ID,FAC_NAME,City,Zip,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,91325,3058,456541,1159,127207,0,0,11,11,No,992,0,0,No,,,0,398,CV SURG,3,0,0,77,11,77,11,88,3,0,0,0,0,500,209,929,312,1429,521,1428,0,51,27,11,3,521,3,6,0,0,57,32,228,171,0,21,19,88,2666
106190570,NORWALK COMMUNITY HOSPITAL,NORWALK,90650,811,38688,764,25099,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190587,COLLEGE MEDICAL CENTER,LONG BEACH,90806,504,17873,622,14348,0,0,5,5,No,35,2,0,No,,,0,11,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190599,PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,PARAMOUNT,90723,232,18525,396,27831,0,0,5,5,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,POMONA,91767,3247,365275,6672,517998,0,5,10,15,No,7174,320,97,Yes,,YES,4760,2414,CV SURG,1,0,0,174,2,174,2,142,3,0,0,0,0,446,265,468,110,914,375,914,0,116,42,45,30,340,35,1,4,0,93,79,47,39,1,33,12,0,1831
106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,WHITTIER,90602,4597,584019,9214,580917,0,4,10,14,No,2015,155,27,No,,,0,604,CV SURG,2,0,0,135,0,135,0,105,3,0,0,0,0,722,158,532,117,1254,275,1229,0,168,0,58,0,438,39,12,0,0,42,31,0,0,0,34,0,82,2133
106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,WEST COVINA,91790,2658,302168,3054,245459,0,0,1,1,Yes,4251,308,68,No,,,2689,1562,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190646,KAISER FOUNDATION HOSPITAL - MENTAL HEALTH CENTER,LOS ANGELES,90012,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190661,SILVER LAKE MEDICAL CENTER - DOWNTOWN CAMPUS,LOS ANGELES,90026,648,78525,638,45600,0,0,7,7,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190673,SAN DIMAS COMMUNITY HOSPITAL,SAN DIMAS,91773,884,70711,985,59787,0,0,4,4,No,485,22,1,No,,,0,190,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,SAN PEDRO,90732,818,122085,1361,127665,0,0,6,6,Yes,575,8,2,No,,,0,187,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190681,MIRACLE MILE MEDICAL CENTER,LOS ANGELES,90036,246,40850,352,9887,0,0,1,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,SANTA MONICA,90404,3881,726584,12259,858143,0,0,13,13,Yes,1528,141,30,No,,,0,481,CV SURG,1,0,0,0,10,0,10,0,1,0,0,0,0,245,164,245,199,490,363,486,0,33,5,6,1,93,399,5,1,2,0,0,39,6,0,1,0,101,1178
106190696,PACIFICA HOSPITAL OF THE VALLEY,SUN VALLEY,91352,346,16184,393,13354,0,0,3,3,Yes,262,28,1,No,,,0,152,NEITHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190708,SHERMAN OAKS HOSPITAL,SHERMAN OAKS,91403,743,69011,230,15123,0,0,9,9,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,196,0,1,0,197,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
106190712,SHRINERS HOSPITAL FOR  CHILDREN,LOS ANGELES,90020-1199,15,1979,545,46498,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190754,ST. FRANCIS MEDICAL CENTER,LYNWOOD,90262,3291,436005,2124,175002,0,0,9,9,Yes,4946,91,5,No,,,0,1908,CV SURG,1,0,0,62,0,62,0,52,3,0,0,0,0,258,438,237,37,495,475,475,0,73,0,83,0,249,13,0,0,0,0,0,8,57,0,2,0,10,970
106190756,PROVIDENCE SAINT JOHNS HEALTH CENTER,SANTA MONICA,90404,5166,1005645,3752,446220,0,3,13,16,Yes,1770,71,7,No,,,0,583,CV SURG,2,0,0,80,2,80,2,38,4,0,0,0,0,347,247,369,541,716,788,478,0,119,48,37,15,273,26,7,0,2,94,140,78,28,2,6,0,210,1563
106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,BURBANK,91505-4809,4829,619080,4297,453780,0,0,15,15,Yes,2480,168,27,No,,,0,927,CV SURG,1,0,0,41,46,41,46,55,2,0,0,0,0,249,275,162,25,411,300,782,0,85,44,50,19,299,24,4,3,0,23,75,0,0,0,16,7,25,1456
106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,90057,2469,489194,3279,336779,0,0,18,18,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,56,14,56,14,70,4,0,0,0,0,196,357,357,498,553,855,751,0,82,68,52,38,280,38,7,0,0,64,62,21,16,3,6,0,272,1760
106190766,COAST PLAZA HOSPITAL,NORWALK,90650,506,41234,341,21308,0,0,4,4,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190782,TARZANA TREATMENT CENTER,TARZANA,91356,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,90095,9077,2348871,19000,1626531,0,15,23,38,Yes,2001,177,32,No,,,0,552,CV SURG,3,88,14,607,209,695,223,150,7,44,104,84,68,824,1061,1068,761,2020,1994,2090,111,150,84,109,85,24,402,12,0,40,392,461,14,204,0,14,0,1285,5477
106190812,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,91405,3276,463894,4511,319153,0,0,9,9,No,3127,176,44,No,,,0,1224,CV SURG,1,0,0,28,1,28,1,26,2,0,0,0,0,548,158,431,124,979,282,627,0,38,14,21,9,285,24,2,0,0,0,0,170,89,0,9,0,382,1670
106190818,USC VERDUGO HILLS HOSPITAL,GLENDALE,91208,1097,145729,2301,190648,0,0,6,6,Yes,410,8,0,No,,,0,180,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190857,WEST COVINA MEDICAL CENTER,WEST COVINA,91790,91,12216,423,35969,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,WEST HILLS,91307,2396,297900,931,87450,0,1,6,7,No,771,31,8,No,,,0,336,CV SURG,1,0,0,54,2,54,2,56,2,0,0,0,0,675,488,368,306,1043,794,1001,0,32,16,25,6,316,74,3,0,0,184,177,77,19,0,23,9,185,2147
106190878,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,90033,3461,454863,4645,336144,0,4,7,11,No,3834,172,77,No,,,0,1269,CV SURG,2,0,0,70,8,70,8,63,2,0,0,0,0,295,208,139,14,434,222,665,0,104,45,113,45,200,21,0,0,0,184,171,139,109,0,20,5,209,2030
106190883,WHITTIER HOSPITAL MEDICAL CENTER,WHITTIER,90605,1919,176684,1484,123315,0,0,6,6,No,3183,123,5,No,,,0,1343,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,90095,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190949,HENRY MAYO NEWHALL HOSPITAL,VALENCIA,91355,2506,324607,4433,391730,4,4,0,8,Yes,1283,54,15,No,,,0,375,CV SURG,1,0,0,30,15,30,15,35,2,0,0,0,0,411,258,150,0,561,258,561,0,40,13,6,5,230,37,6,0,0,3,0,73,25,0,39,0,21,1059
106190958,DEPARTMENT OF STATE HOSPITAL-METROPOLITAN,NORWALK,90650,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106191216,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",LOS ANGELES,90089,139,21453,1394,136783,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,LONG BEACH,90813,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106191227,LAC/HARBOR-UCLA MEDICAL CENTER,TORRANCE,90502,5986,836921,5508,462877,0,0,16,16,Yes,855,80,47,No,,,0,295,CV SURG,2,0,0,116,23,116,23,61,2,0,0,0,0,556,549,483,35,1039,584,1009,0,29,14,49,21,348,0,2,0,2,30,19,6,0,0,11,3,64,1607
106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,90033,8696,2017717,5246,729874,4,0,0,4,No,961,135,41,No,,,0,357,CV SURG,1,0,10,183,52,183,62,68,3,0,0,0,0,450,229,289,684,739,913,1194,5,59,16,48,6,319,5,18,0,17,58,47,213,104,0,78,26,15,2228
106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,91342,2285,489851,3535,479790,0,0,10,10,Yes,656,55,11,No,,,0,164,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,505,141,216,52,721,193,528,0,0,4,18,2,113,80,0,1,0,34,27,31,23,0,5,0,63,929
106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,DOWNEY,90242,731,126285,549,64320,0,0,5,5,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,WOODLAND HILLS,91367,2579,349697,5921,623665,0,3,7,10,Yes,1686,95,8,No,,,0,449,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106194010,AMERICAN RECOVERY CENTER,POMONA,91768,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106194219,KECK HOSPITAL OF USC,LOS ANGELES,90033,8266,2365771,9323,894868,0,6,25,31,Yes,0,0,0,No,,,0,0,CV SURG,4,0,0,809,1,809,1,108,3,0,0,0,0,637,513,877,740,1514,1253,1321,46,128,34,66,39,324,13,59,0,17,157,157,93,54,11,73,14,161,2767
106194967,STAR VIEW ADOLESCENT - P H F,TORRANCE,90505,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,LONG BEACH,90805,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,BALDWIN PARK,91706,4088,473125,9617,788115,0,0,12,12,No,2972,219,38,Yes,,YES,1980,992,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106196168,EARL AND LORAINE MILLER CHILDRENS HOSPITAL,LONG BEACH,90806,4626,425970,2890,238275,0,0,15,15,Yes,6151,556,133,No,,,4237,1914,NEITHER,0,62,40,0,0,62,40,0,0,22,15,0,0,0,0,0,0,22,15,22,0,0,0,0,0,0,0,0,0,3,0,0,1,6,0,1,0,4,37
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,DOWNEY,90242,5231,805439,13424,1503692,0,14,11,25,Yes,4157,318,62,No,,,0,1262,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,RESEDA,91335,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106196405,PALMDALE REGIONAL MEDICAL CENTER,PALMDALE,93551,2730,372024,1761,178752,0,0,7,7,Yes,5,0,0,No,,,0,0,CV SURG,0,0,0,4,192,4,192,4,2,0,0,0,0,430,586,120,690,550,1276,74,0,51,34,30,15,223,7,14,0,0,6,4,131,47,1,7,5,587,1236
106197931,EXODUS RECOVERY P.H.F.,CULVER CITY,90232,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106201281,MADERA COMMUNITY HOSPITAL,MADERA,93637,1631,158022,2475,174219,0,0,6,6,Yes,1041,61,9,No,,,0,322,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106204019,VALLEY CHILDRENS HOSPITAL,MADERA,93636,3997,536235,9591,541092,0,0,11,11,Yes,0,0,0,No,,,0,0,CV SURG,1,132,88,5,6,137,94,0,1,23,28,57,95,0,0,0,0,80,123,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,203
106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,SAN RAFAEL,94903,1309,164138,3872,358797,0,0,5,5,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,137,4,215,41,352,45,352,0,51,24,0,0,28,17,0,0,0,0,0,0,0,0,8,0,0,480
106210993,KENTFIELD REHABILITATION AND SPECIALTY HOSPITAL,KENTFIELD,94904,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106211006,MARIN GENERAL HOSPITAL,GREENBRAE,94904,2007,334223,4566,310730,0,3,7,10,Yes,1331,54,1,No,,,0,294,CV SURG,1,0,0,57,1,57,1,27,2,0,0,0,0,274,123,218,244,492,367,572,0,126,57,39,9,332,40,10,0,0,82,97,112,75,0,12,10,1,1574
106214034,NOVATO COMMUNITY HOSPITAL,NOVATO,94945,624,76379,776,43980,0,0,3,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,95338,0,0,0,0,0,1,0,1,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106231013,MENDOCINO COAST DISTRICT HOSPITAL,FORT BRAGG,95437,212,26857,1108,50492,0,0,2,2,Yes,111,1,0,No,,,0,29,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106231396,UKIAH VALLEY MEDICAL CENTER,UKIAH,95482,1150,117900,5911,407850,0,3,5,8,Yes,800,32,1,No,,,598,202,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106234038,FRANK R. HOWARD MEMORIAL HOSPITAL,WILLITS,95490,756,93859,727,51450,0,0,4,4,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106240924,MEMORIAL HOSPITAL LOS BANOS,LOS BANOS,93635,361,22470,838,45180,0,0,2,2,No,682,13,3,No,,,0,227,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106240942,MERCY MEDICAL CENTER - MERCED,MERCED,95340,1974,186985,1407,106049,8,4,6,18,No,2552,138,36,No,,,0,941,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,34,32,64,38,98,70,74,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,39,146
106244027,MARIE GREEN PSYCHIATRIC CENTER - P H F,MERCED,95340,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,CEDARVILLE,96104,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106250956,MODOC MEDICAL CENTER,ALTURAS,96101,3,65,214,6216,0,0,1,1,Yes,3,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106260011,MAMMOTH HOSPITAL,MAMMOTH LAKES,93546,417,55350,941,93165,0,0,2,2,No,91,3,0,Yes,YES,YES,63,28,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,93940,3914,550380,3252,403670,8,4,0,12,Yes,1164,37,20,No,,,836,328,CV SURG,2,0,0,225,4,225,4,132,3,0,0,0,0,312,196,470,240,782,436,442,0,103,51,47,34,153,19,15,0,0,17,132,39,5,0,10,0,151,1218
106270777,GEORGE L MEE MEMORIAL HOSPITAL,KING CITY,93930,164,14037,703,25305,0,1,3,4,No,354,13,1,No,,,0,90,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106270875,SALINAS VALLEY MEMORIAL HOSPITAL,SALINAS,93901,3181,392023,2454,177836,0,0,7,7,Yes,1834,94,14,Yes,,YES,1279,526,CV SURG,2,0,0,167,1,167,1,139,3,0,0,0,0,385,465,311,375,696,840,689,0,111,60,84,32,196,20,7,3,0,7,102,86,73,0,19,0,152,1641
106274043,NATIVIDAD MEDICAL CENTER,SALINAS,93906,1759,201307,1917,128758,4,3,0,7,Yes,2227,125,20,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,94558,1497,195464,3950,265522,0,3,7,10,No,726,39,2,No,,,0,220,CV SURG,1,0,0,32,37,32,37,45,3,0,0,0,0,0,331,0,129,0,460,460,0,81,89,28,23,176,14,8,0,0,34,34,54,1,0,8,5,169,1184
106281078,ST. HELENA HOSPITAL,ST. HELENA,94574,3093,395010,3392,264180,0,0,7,7,Yes,219,6,0,No,,,144,75,CV SURG,2,0,0,172,6,172,6,113,2,0,0,0,0,270,359,634,135,904,494,1044,0,110,23,39,18,302,10,2,2,3,95,104,152,87,0,5,1,130,2127
106281266,NAPA STATE HOSPITAL,NAPA,94558,0,0,0,0,1,0,0,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,GRASS VALLEY,95945,1047,107641,1285,107195,0,0,5,5,Yes,468,31,10,No,,,0,118,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
106291053,TAHOE FOREST HOSPITAL,TRUCKEE,96161,803,82685,979,65522,0,0,5,5,Yes,361,19,0,No,,,0,88,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106300032,CHILDRENS HOSPITAL OF ORANGE COUNTY,ORANGE,92868,4111,374766,7775,420257,0,0,9,9,Yes,0,0,0,No,,,0,0,CV SURG,2,113,93,0,0,113,93,0,2,66,0,195,0,3,0,15,0,279,0,279,0,5,1,3,1,0,0,0,0,0,22,65,19,3,0,0,0,0,398
106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,FOUNTAIN VALLEY,92708,3636,461790,4689,445365,0,0,8,8,No,1559,85,7,No,,,0,495,CV SURG,1,0,0,109,26,109,26,79,2,0,0,0,0,281,124,217,64,498,188,498,0,112,51,44,11,188,0,0,0,0,34,49,8,2,2,6,5,0,1010
106301097,"PACIFIC ORANGE HOSPITAL, LLC",ANAHEIM,92804,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ANAHEIM,92801,2307,240853,2616,175866,0,0,7,7,No,1196,53,9,No,,,0,375,CV SURG,2,0,0,178,0,178,0,164,3,0,0,0,0,693,895,1021,102,1714,997,1281,0,103,140,103,0,312,47,5,0,0,186,182,618,313,0,37,0,2516,5843
106301127,KINDRED HOSPITAL - BREA,BREA,92821,71,913,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,92869,613,87892,461,40245,0,0,6,6,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301155,COLLEGE HOSPITAL COSTA MESA,COSTA MESA,92627,92,430,835,3788,0,0,3,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
